player_id,player_name,position,season,completions,attempts,passing_yards,passing_tds,interceptions,carries,rushing_yards,rushing_tds,receptions,targets,receiving_yards,receiving_tds,fantasy_points,fantasy_points_ppr,tgt_sh,ay_sh,wopr_y,dom
00-0036309,Darnell Mooney,WR,2024,0,1,0.0,0,0.0,0,0.0,0,64,106,992.0,5,129.20000000000002,193.20000000000002,0.2034548944337812,0.3203763307749443,0.5614834062706273,0.2564845127171997
00-0036313,Braden Mann,P,2022,1,2,17.0,0,0.0,0,0.0,0,0,0,0.0,0,0.68,0.68,0.0,0.0,0.0,0.0
00-0036313,Braden Mann,P,2023,1,1,28.0,0,0.0,0,0.0,0,0,0,0.0,0,1.12,1.12,0.0,0.0,0.0,
00-0036322,Justin Jefferson,WR,2022,2,2,34.0,0,0.0,4,24.0,1,128,184,1809.0,8,240.66,368.66,0.27380952380952384,0.3722831505483549,0.7085408061529697,0.3210668327106683
00-0036322,Justin Jefferson,WR,2023,0,1,0.0,0,0.0,1,-12.0,0,68,100,1074.0,5,136.2,204.2,0.25906735751295334,0.38225463384989367,0.694404743349345,0.3080265848670757
00-0036322,Justin Jefferson,WR,2024,1,1,22.0,0,0.0,1,3.0,0,103,154,1533.0,10,214.48000000000002,317.48,0.28102189781021897,0.36367567567567566,0.712473387255869,0.3178971063191205
00-0036326,Chase Claypool,WR,2022,1,1,1.0,1,0.0,9,59.0,0,46,79,451.0,1,59.04,105.04,0.170995670995671,0.2069402228976697,0.4220456848116423,0.11212438853948287
00-0036326,Chase Claypool,WR,2023,0,0,0.0,0,0.0,0,0.0,0,8,21,77.0,1,13.7,21.7,0.09375,0.14659018483110262,0.2578971478648821,0.0758736559139785
00-0036328,Antonio Gibson,RB,2022,0,0,0.0,0,0.0,149,546.0,3,46,58,353.0,2,119.9,165.9,0.11439842209072978,0.01699088894360995,0.18519034429098263,0.09432816003407113
00-0036328,Antonio Gibson,RB,2023,0,0,0.0,0,0.0,65,265.0,1,48,59,389.0,2,79.4,127.4,0.09983079526226735,-0.00044742729306487697,0.14938825105894912,0.09312093570366425
00-0036328,Antonio Gibson,RB,2024,0,0,0.0,0,0.0,120,538.0,1,23,29,206.0,0,80.4,103.4,0.054820415879017016,0.013780551222048881,0.09325506479616463,0.03081064911755908
00-0036329,Ashtyn Davis,DB,2022,0,0,0.0,0,0.0,1,2.0,0,0,0,0.0,0,0.2,0.2,0.0,0.0,0.0,0.0
00-0036329,Ashtyn Davis,DB,2023,0,0,0.0,0,0.0,2,3.0,0,0,0,0.0,0,0.30000000000000004,0.30000000000000004,0.0,0.0,0.0,0.0
00-0036329,Ashtyn Davis,DB,2024,0,0,0.0,0,0.0,1,21.0,0,0,0,0.0,0,2.1,2.1,0.0,0.0,0.0,0.0
00-0036331,Devin Duvernay,WR,2022,0,0,0.0,0,0.0,12,84.0,1,37,49,407.0,3,79.1,116.10000000000001,0.1206896551724138,0.13198429477499246,0.28662191857861463,0.16442398749091552
00-0036331,Devin Duvernay,WR,2023,0,0,0.0,0,0.0,4,15.0,0,4,9,18.0,0,3.3,7.3,0.04838709677419355,0.05476673427991886,0.1163940325852254,0.007125890736342043
00-0036331,Devin Duvernay,WR,2024,0,0,0.0,0,0.0,4,3.0,0,11,16,79.0,0,8.200000000000001,19.200000000000003,0.047058823529411764,0.06664238892935179,0.12390214643759909,0.017158992180712426
00-0036332,Josiah Deguara,TE,2022,0,0,0.0,0,0.0,0,0.0,0,13,15,114.0,0,11.400000000000002,24.400000000000002,0.045871559633027525,0.017345132743362832,0.08268344564423155,0.027549540840985983
00-0036332,Josiah Deguara,TE,2023,0,0,0.0,0,0.0,0,0.0,0,8,8,65.0,0,6.500000000000001,14.5,0.06837606837606838,0.02663934426229508,0.12387557797393864,0.040272614622057
00-0036332,Josiah Deguara,TE,2024,0,0,0.0,0,0.0,0,0.0,0,3,3,14.0,0,1.4000000000000001,4.4,0.025210084033613446,0.0025906735751295338,0.0398876649105238,0.008557457212713936
00-0036336,Anthony McFarland,RB,2022,0,0,0.0,0,0.0,6,30.0,0,2,2,11.0,0,4.1000000000000005,6.1000000000000005,0.07142857142857142,-0.024539877300613498,0.08751095530236634,
00-0036336,Anthony McFarland,RB,2023,0,0,0.0,0,0.0,0,0.0,0,2,2,11.0,0,1.1,3.1,0.043478260869565216,0.012232415902140673,0.07500332402606036,0.023706896551724137
00-0036345,K.J. Osborn,WR,2022,0,0,0.0,0,0.0,3,6.0,0,60,90,650.0,5,95.60000000000001,155.6,0.13392857142857142,0.1501495513459621,0.32101249821962685,0.1507887090078871
00-0036345,K.J. Osborn,WR,2023,0,0,0.0,0,0.0,0,0.0,0,48,75,540.0,3,72.0,120.0,0.13274336283185842,0.1494669993195736,0.3186886437034465,0.11707095820454239
00-0036345,K.J. Osborn,WR,2024,0,0,0.0,0,0.0,0,0.0,0,7,18,57.0,1,11.7,18.7,0.10285714285714286,0.0874897792313982,0.22427753767083283,0.12706552706552707
00-0036355,Justin Herbert,QB,2022,477,699,4739.0,25,10.0,54,147.0,0,2,2,-10.0,0,279.26,281.26,0.0028129395218002813,-0.0033178500331785005,0.0015651292561576218,-0.0010436234606553956
00-0036355,Justin Herbert,QB,2023,297,456,3134.0,20,7.0,52,228.0,3,1,1,10.0,0,233.16,234.16,0.002074688796680498,-0.0018701576275714667,0.0016159070929635737,0.00148720999405116
00-0036355,Justin Herbert,QB,2024,332,504,3870.0,23,3.0,69,306.0,2,0,0,0.0,0,285.40000000000003,285.40000000000003,0.0,0.0,0.0,0.0
00-0036358,CeeDee Lamb,WR,2022,0,0,0.0,0,0.0,10,47.0,0,107,156,1359.0,9,194.6,301.6,0.2805755395683453,0.35011185682326623,0.7009527948111309,0.33445501698506047
00-0036358,CeeDee Lamb,WR,2023,0,0,0.0,0,0.0,14,113.0,2,135,181,1749.0,12,270.2,405.20000000000005,0.2947882736156352,0.3591989987484355,0.7295416094222013,0.3543276108726753
00-0036358,CeeDee Lamb,WR,2024,0,0,0.0,0,0.0,14,70.0,0,101,152,1194.0,6,162.4,263.40000000000003,0.26480836236933797,0.2831310968355936,0.6237174210224818,0.2977149877149877
00-0036360,Clyde Edwards-Helaire,RB,2022,0,0,0.0,0,0.0,71,302.0,3,17,23,151.0,3,81.3,98.3,0.05707196029776675,0.003427004797806717,0.0883495442848955,0.07669547145044847
00-0036360,Clyde Edwards-Helaire,RB,2023,0,0,0.0,0,0.0,70,223.0,1,17,22,188.0,1,53.10000000000001,70.10000000000001,0.03819444444444445,-0.014281935995768316,0.045866117870052014,0.04377940804452315
00-0036360,Clyde Edwards-Helaire,RB,2024,0,0,0.0,0,0.0,13,46.0,0,3,5,24.0,0,7.0,10.0,0.0641025641025641,-0.006097560975609756,0.09127579737335834,0.026200873362445413
00-0036364,Lynn Bowden,WR,2023,0,0,0.0,0,0.0,5,32.0,0,11,16,83.0,0,11.5,22.5,0.06015037593984962,0.03844305622296973,0.12098000888815022,0.023687214611872145
00-0036365,Bryan Edwards,WR,2022,0,0,0.0,0,0.0,0,0.0,0,3,5,15.0,0,1.5,4.5,0.044642857142857144,0.038272816486751716,0.0975825389036871,0.009247842170160296
00-0036370,Joshua Kelley,RB,2022,0,0,0.0,0,0.0,69,287.0,2,14,25,101.0,0,50.800000000000004,64.80000000000001,0.05070993914807302,0.015127639457926252,0.08816702028845053,0.014269567674484318
00-0036370,Joshua Kelley,RB,2023,0,0,0.0,0,0.0,107,405.0,2,8,12,32.0,0,53.7,61.7,0.0189873417721519,0.003169237270230298,0.031016402474412084,0.0037105751391465678
00-0036370,Joshua Kelley,RB,2024,0,0,0.0,0,0.0,1,2.0,0,0,0,0.0,0,0.2,0.2,0.0,0.0,0.0,0.0
00-0036383,Eno Benjamin,RB,2022,0,0,0.0,0,0.0,77,313.0,2,25,34,193.0,0,64.60000000000001,89.60000000000001,0.07727272727272727,-0.0141081625797783,0.10462256084526826,0.03455066237021124
00-0036387,Jalen Reagor,WR,2022,0,0,0.0,0,0.0,4,25.0,0,8,13,104.0,1,18.900000000000002,26.900000000000002,0.0325,0.058355437665782495,0.095434350132626,0.04885324983073798
00-0036387,Jalen Reagor,WR,2023,0,0,0.0,0,0.0,1,17.0,0,7,23,138.0,0,21.5,28.5,0.08333333333333333,0.17598039215686276,0.2657843137254902,0.03904923599320883
00-0036387,Jalen Reagor,WR,2024,0,0,0.0,0,0.0,3,-3.0,0,7,12,100.0,0,7.7,14.7,0.05504587155963303,0.058599333015721775,0.12944827375202697,0.02774694783573807
00-0036389,Jalen Hurts,QB,2022,306,460,3701.0,22,6.0,165,760.0,13,0,0,0.0,0,378.04,378.04,0.0,0.0,0.0,0.0
00-0036389,Jalen Hurts,QB,2023,352,538,3858.0,23,15.0,157,605.0,15,0,0,0.0,0,356.82,356.82,0.0,0.0,0.0,0.0
00-0036389,Jalen Hurts,QB,2024,248,361,2903.0,18,5.0,150,630.0,14,0,0,0.0,0,315.12,315.12,0.0,0.0,0.0,0.0
00-0036407,Jerry Jeudy,WR,2022,0,0,0.0,0,0.0,4,40.0,0,67,100,972.0,6,137.20000000000002,204.20000000000002,0.19801980198019803,0.2591587516960651,0.5043567043271492,0.3107989464442493
00-0036407,Jerry Jeudy,WR,2023,0,0,0.0,0,0.0,0,0.0,0,54,87,758.0,2,87.80000000000001,141.8,0.18162839248434237,0.30660768592756427,0.517728737468565,0.1502939373992782
00-0036407,Jerry Jeudy,WR,2024,0,0,0.0,0,0.0,0,0.0,0,90,145,1229.0,4,150.9,240.9,0.21936459909228442,0.3134851138353765,0.5798349897067279,0.2636802757086064
00-0036410,Tee Higgins,WR,2022,0,0,0.0,0,0.0,0,0.0,0,74,109,1029.0,7,146.9,220.9,0.2011070110701107,0.30956112852664575,0.5493094194264826,0.2359744094488189
00-0036410,Tee Higgins,WR,2023,0,0,0.0,0,0.0,0,0.0,0,42,76,656.0,5,95.60000000000001,137.6,0.17117117117117117,0.35407569141193596,0.5400173098863055,0.26482332009268456
00-0036410,Tee Higgins,WR,2024,0,0,0.0,0,0.0,0,0.0,0,73,109,911.0,10,149.1,222.10000000000002,0.23956043956043957,0.32972805933250926,0.6231231068066667,0.28841842752063956
00-0036412,K.J. Hamler,WR,2022,0,0,0.0,0,0.0,2,23.0,0,7,14,165.0,0,18.8,25.8,0.06666666666666667,0.18186323092170467,0.24549058473736374,0.05441952506596306
00-0036414,Cam Akers,RB,2022,0,0,0.0,0,0.0,188,786.0,7,13,18,117.0,0,128.3,141.3,0.03870967741935484,0.009918319719953326,0.06599917190499492,0.01908023483365949
00-0036414,Cam Akers,RB,2023,0,0,0.0,0,0.0,60,167.0,2,11,12,70.0,0,35.7,46.7,0.04780876494023904,-0.007190265486725664,0.06596093502097802,0.018929150892374257
00-0036414,Cam Akers,RB,2024,0,0,0.0,0,0.0,104,444.0,2,14,18,68.0,3,79.2,93.2,0.032846715328467155,-0.006348459910651305,0.04419130506417969,0.05985810922290051
00-0036415,Van Jefferson,WR,2022,0,0,0.0,0,0.0,0,0.0,0,24,44,369.0,3,54.9,78.9,0.16236162361623616,0.32876064333017974,0.506550950088498,0.2732524552281918
00-0036415,Van Jefferson,WR,2023,0,0,0.0,0,0.0,1,4.0,0,20,43,209.0,0,21.3,41.300000000000004,0.09110169491525423,0.17675856737954135,0.27805939627651444,0.03036907875617553
00-0036415,Van Jefferson,WR,2024,0,0,0.0,0,0.0,0,0.0,0,24,40,276.0,2,39.6,63.6,0.09029345372460497,0.13124470787468248,0.24043594688665346,0.09289710910786447
00-0036422,Adam Trautman,TE,2022,0,0,0.0,0,0.0,0,0.0,0,18,22,207.0,1,26.700000000000003,44.7,0.0641399416909621,0.038637851997380485,0.12712019413434755,0.07121766715470962
00-0036422,Adam Trautman,TE,2023,0,0,0.0,0,0.0,0,0.0,0,22,35,204.0,3,38.4,60.400000000000006,0.0708502024291498,0.0623104494072236,0.15612366316950357,0.08954808806488992
00-0036422,Adam Trautman,TE,2024,0,0,0.0,0,0.0,0,0.0,0,13,22,188.0,2,30.8,43.8,0.049107142857142856,0.04087638979725311,0.10636182612351677,0.07518146491678276
00-0036423,Albert Okwuegbunam,TE,2022,0,0,0.0,0,0.0,0,0.0,0,10,18,95.0,1,15.5,25.5,0.08695652173913043,0.059245960502693,0.17783155101085005,0.11454226894437144
00-0036423,Albert Okwuegbunam,TE,2023,0,0,0.0,0,0.0,0,0.0,0,0,1,0.0,0,0.0,0.0,0.020833333333333332,0.028409090909090908,0.05397727272727273,0.0
00-0036424,Brycen Hopkins,TE,2022,0,0,0.0,0,0.0,0,0.0,0,7,11,109.0,0,10.9,17.900000000000002,0.05612244897959184,0.07624831309041835,0.14518232394172242,0.044708777686628384
00-0036424,Brycen Hopkins,TE,2023,0,0,0.0,0,0.0,0,0.0,0,5,7,78.0,0,7.800000000000001,12.8,0.05343511450381679,0.05851063829787234,0.12696118239402307,0.03724928366762178
00-0036425,DeeJay Dallas,RB,2022,0,1,0.0,0,1.0,35,186.0,0,17,19,126.0,0,29.200000000000003,46.2,0.051630434782608696,0.0036153289949385392,0.08033791536986387,0.02267818574514039
00-0036425,DeeJay Dallas,RB,2023,0,0,0.0,0,0.0,10,36.0,0,6,9,26.0,0,6.2,12.200000000000001,0.026627218934911243,-0.006092607636068237,0.035066742293512275,0.0053475935828877
00-0036425,DeeJay Dallas,RB,2024,0,0,0.0,0,0.0,9,49.0,0,3,3,11.0,1,18.0,21.0,0.013513513513513514,-0.006617647058823529,0.014976152623211447,0.06598321722609246
00-0036427,Tyler Johnson,WR,2023,0,0,0.0,0,0.0,0,0.0,0,2,3,8.0,1,6.8,8.8,0.125,0.10062893081761007,0.26800314465408803,0.2745398773006135
00-0036427,Tyler Johnson,WR,2024,0,0,0.0,0,0.0,0,0.0,0,26,41,291.0,1,35.1,61.1,0.10817941952506596,0.08333333333333333,0.2289357959542656,0.08839350367228715
00-0036429,Charlie Woerner,TE,2022,0,0,0.0,0,0.0,0,0.0,0,0,2,0.0,0,0.0,0.0,0.029411764705882353,0.09347826086956522,0.1189002557544757,0.0
00-0036429,Charlie Woerner,TE,2023,0,0,0.0,0,0.0,0,0.0,0,3,3,32.0,0,3.2,6.2,0.03571428571428571,0.014943960149439602,0.06552659669098025,0.020887728459530026
00-0036429,Charlie Woerner,TE,2024,0,0,0.0,0,0.0,0,0.0,0,7,12,46.0,0,4.6000000000000005,11.6,0.04838709677419355,0.017064846416382253,0.08623252229439612,0.012345679012345678
00-0036438,Stephen Sullivan,TE,2022,0,0,0.0,0,0.0,0,0.0,0,2,6,46.0,0,4.6,6.6000000000000005,0.047619047619047616,0.08223062381852551,0.13721307048339182,0.024918743228602384
00-0036438,Stephen Sullivan,TE,2023,0,0,0.0,0,0.0,0,0.0,0,12,24,125.0,0,12.5,24.5,0.0781758957654723,0.10115033716779057,0.1981841133824409,0.036231884057971016
00-0036438,Stephen Sullivan,TE,2024,0,0,0.0,0,0.0,0,0.0,0,0,1,0.0,0,0.0,0.0,0.021739130434782608,0.036281179138321996,0.06163363896283151,0.0
00-0036439,Tyrie Cleveland,WR,2022,0,0,0.0,0,0.0,0,0.0,0,2,7,28.0,0,2.8000000000000003,4.800000000000001,0.0625,0.09192200557103064,0.1672876044568245,0.01797175866495507
00-0036442,Joe Burrow,QB,2022,414,606,4475.0,35,12.0,75,257.0,5,0,0,0.0,0,350.7,350.7,0.0,0.0,0.0,0.0
00-0036442,Joe Burrow,QB,2023,244,365,2309.0,15,6.0,31,88.0,0,0,0,0.0,0,147.16,147.16,0.0,0.0,0.0,0.0
00-0036442,Joe Burrow,QB,2024,460,652,4918.0,43,9.0,42,201.0,2,0,0,0.0,0,372.82,372.82,0.0,0.0,0.0,0.0
00-0036450,Ke'Shawn Vaughn,RB,2022,0,0,0.0,0,0.0,17,53.0,0,3,4,19.0,0,7.2,10.2,0.018779342723004695,-0.00819672131147541,0.021611637035326713,0.00791007493755204
00-0036450,Ke'Shawn Vaughn,RB,2023,0,0,0.0,0,0.0,24,42.0,0,2,5,2.0,0,4.4,6.4,0.02717391304347826,-0.0013157894736842105,0.039708237986270024,0.0008136696501220504
00-0036450,Ke'Shawn Vaughn,RB,2024,0,0,0.0,0,0.0,2,4.0,0,0,0,0.0,0,0.4,0.4,0.0,0.0,0.0,0.0
00-0036457,Ty'Son Williams,RB,2022,0,0,0.0,0,0.0,0,0.0,0,1,1,5.0,0,0.5,1.5,0.037037037037037035,-0.005555555555555556,0.05111111111111111,0.011961722488038277
00-0036463,Chris Blair,WR,2024,0,0,0.0,0,0.0,0,0.0,0,1,2,17.0,0,1.7000000000000002,2.7,0.03225806451612903,0.06218487394957983,0.09813499593385741,0.02
00-0036482,Mike Strachan,WR,2022,0,0,0.0,0,0.0,0,0.0,0,3,9,59.0,0,5.9,8.9,0.04455445544554455,0.10007757951900698,0.1468937467835224,0.020586182833217028
00-0036482,Mike Strachan,WR,2023,0,0,0.0,0,0.0,0,0.0,0,1,3,45.0,0,4.5,5.5,0.043478260869565216,0.1280701754385965,0.16767353165522503,
00-0036493,Deon Jackson,RB,2022,0,0,0.0,0,0.0,68,236.0,1,30,34,209.0,1,54.5,84.5,0.08133971291866028,-0.006240822320117474,0.11701691152189644,0.0917332268370607
00-0036493,Deon Jackson,RB,2023,0,0,0.0,0,0.0,14,16.0,0,5,6,14.0,0,-0.9999999999999998,4.0,0.08823529411764706,-0.011904761904761904,0.12282913165266107,0.016548463356973995
00-0036497,Tim Jones,WR,2022,0,0,0.0,0,0.0,0,0.0,0,3,4,30.0,0,3.0,6.0,0.032520325203252036,0.0068560235063663075,0.0542653066099711,0.017985611510791366
00-0036497,Tim Jones,WR,2023,0,0,0.0,0,0.0,0,0.0,0,11,18,83.0,0,8.3,19.3,0.056074766355140186,0.060727127447063524,0.13269385149036111,0.018035636679704477
00-0036497,Tim Jones,WR,2024,0,0,0.0,0,0.0,0,0.0,0,3,5,41.0,0,4.1,7.1,0.058823529411764705,0.055710306406685235,0.13280353924299523,0.0314900153609831
00-0036504,Brandin Echols,DB,2023,0,0,0.0,0,0.0,0,0.0,0,1,1,18.0,0,1.8,2.8,0.03333333333333333,0.05649717514124294,0.09519774011299435,0.06818181818181818
00-0036510,Kenny Yeboah,TE,2023,0,0,0.0,0,0.0,0,0.0,0,2,4,28.0,0,2.8000000000000003,4.800000000000001,0.0425531914893617,0.06375838926174497,0.11483649864343853,0.029288702928870293
00-0036510,Kenny Yeboah,TE,2024,0,0,0.0,0,0.0,0,0.0,0,5,8,47.0,1,10.7,15.7,0.03864734299516908,0.03306523681858802,0.08442320394762404,0.06015604510883818
00-0036527,D.J. Turner,WR,2022,0,0,0.0,0,0.0,4,26.0,0,0,1,0.0,0,2.6,2.6,0.02127659574468085,-0.007751937984496124,0.025713343229424375,0.0
00-0036527,DJ Turner,WR,2024,0,0,0.0,0,0.0,5,33.0,1,16,29,158.0,1,31.1,47.1,0.07692307692307693,0.11053315994798439,0.2038111433430029,0.07723250201126308
00-0036534,Shane Zylstra,TE,2022,0,0,0.0,0,0.0,0,0.0,0,11,15,60.0,4,30.0,41.0,0.05454545454545454,0.04642857142857143,0.11896103896103896,0.1474244559260999
00-0036534,Shane Zylstra,TE,2024,0,0,0.0,0,0.0,0,0.0,0,1,1,22.0,0,2.2,3.2,0.030303030303030304,0.036885245901639344,0.07496274217585694,0.024498886414253896
00-0036543,Spencer Brown,RB,2022,0,0,0.0,0,0.0,9,43.0,0,2,4,10.0,0,5.300000000000001,7.3,0.06060606060606061,-0.001644736842105263,0.0895933014354067,0.010395010395010396
00-0036550,Rashod Bateman,WR,2022,0,0,0.0,0,0.0,0,0.0,0,15,28,285.0,2,38.5,53.5,0.16374269005847952,0.26964671953857244,0.46133141071857725,0.1908319498247556
00-0036550,Rashod Bateman,WR,2023,0,0,0.0,0,0.0,1,18.0,0,32,56,367.0,1,44.5,76.5,0.12527964205816555,0.21347723085022374,0.35870124776742734,0.07253803888419273
00-0036550,Rashod Bateman,WR,2024,0,0,0.0,0,0.0,0,0.0,0,45,72,756.0,9,129.60000000000002,174.60000000000002,0.16326530612244897,0.25605263157894737,0.44974006444683134,0.21103238866396762
00-0036554,Nico Collins,WR,2022,0,0,0.0,0,0.0,0,0.0,0,37,66,481.0,2,60.10000000000001,97.10000000000001,0.18591549295774648,0.3070522979397781,0.5245150777884422,0.20669920141969833
00-0036554,Nico Collins,WR,2023,0,0,0.0,0,0.0,1,7.0,0,80,109,1297.0,8,180.4,260.4,0.21083172147001933,0.2674182638105975,0.530182193253507,0.3224092161282244
00-0036554,Nico Collins,WR,2024,0,0,0.0,0,0.0,0,0.0,0,68,99,1006.0,7,142.60000000000002,210.60000000000002,0.23798076923076922,0.33790951638065525,0.627298766950678,0.40292200494493147
00-0036555,Chuba Hubbard,RB,2022,0,0,0.0,0,0.0,95,466.0,2,14,17,171.0,0,75.7,89.7,0.05985915492957746,0.00466321243523316,0.09351930234255272,0.039804469273743016
00-0036555,Chuba Hubbard,RB,2023,0,0,0.0,0,0.0,238,902.0,5,39,44,233.0,0,143.5,182.5,0.07508532423208192,-0.007585899152164213,0.10655926702639151,0.035901386748844376
00-0036555,Chuba Hubbard,RB,2024,0,0,0.0,0,0.0,250,1195.0,10,43,54,171.0,1,198.60000000000002,241.60000000000002,0.1115702479338843,-0.01718213058419244,0.15360966743347249,0.05851319424978978
00-0036556,Brevin Jordan,TE,2022,0,0,0.0,0,0.0,0,0.0,0,14,28,128.0,0,12.8,26.8,0.08974358974358974,0.08336722244814966,0.20130916257390435,0.03587443946188341
00-0036556,Brevin Jordan,TE,2023,0,0,0.0,0,0.0,0,0.0,0,17,21,219.0,2,33.9,50.900000000000006,0.0670926517571885,0.04379284082254379,0.13567325029381777,0.1265379387264299
00-0036556,Brevin Jordan,TE,2024,0,0,0.0,0,0.0,0,0.0,0,2,3,7.0,0,0.7000000000000001,2.7,0.04411764705882353,0.001890359168241966,0.06768875792282887,0.00708502024291498
00-0036563,Deommodore Lenoir,DB,2024,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,6.0,6.0,0.0,0.0,0.0,0.0
00-0036567,Elijah Mitchell,RB,2022,0,0,0.0,0,0.0,45,279.0,2,3,4,7.0,0,40.6,43.6,0.028169014084507043,-0.00798175598631699,0.03586811633770697,0.003391472868217054
00-0036567,Elijah Mitchell,RB,2023,0,0,0.0,0,0.0,75,281.0,2,6,8,14.0,0,41.5,47.5,0.025078369905956112,-0.00889248181083266,0.030503569410268043,0.0024398745207389336
00-0036569,Gary Brightwell,RB,2022,0,0,0.0,0,0.0,31,141.0,1,5,8,39.0,0,24.0,29.0,0.032,0.004554326610279766,0.051643461288223814,0.012202753441802253
00-0036569,Gary Brightwell,RB,2023,0,0,0.0,0,0.0,9,19.0,0,5,7,47.0,0,6.6000000000000005,11.6,0.07216494845360824,-0.012072434607645875,0.09858947499429566,
00-0036572,Shi Smith,WR,2022,0,0,0.0,0,0.0,0,0.0,0,22,41,296.0,2,39.6,61.6,0.0985576923076923,0.11938775510204082,0.24334674254317112,0.12786972064080498
00-0036590,Quintin Morris,TE,2022,0,0,0.0,0,0.0,0,0.0,0,8,11,84.0,1,12.400000000000002,20.4,0.042801556420233464,0.034055727554179564,0.09144691667369384,0.05129816387211476
00-0036590,Quintin Morris,TE,2023,0,0,0.0,0,0.0,0,0.0,0,2,3,26.0,1,8.6,10.6,0.04838709677419355,0.06707317073170732,0.12623918174665616,0.1292792792792793
00-0036590,Quintin Morris,TE,2024,0,0,0.0,0,0.0,0,0.0,0,5,8,36.0,1,9.6,14.600000000000001,0.050955414012738856,0.07700312174817898,0.1380356184176515,0.06749271137026239
00-0036613,Jaylen Waddle,WR,2022,0,0,0.0,0,0.0,3,26.0,0,75,117,1356.0,8,184.20000000000002,259.2,0.20034246575342465,0.26597744360902253,0.5132956535173551,0.2756208464498076
00-0036613,Jaylen Waddle,WR,2023,0,0,0.0,0,0.0,3,12.0,0,72,104,1014.0,4,126.60000000000001,198.60000000000002,0.21987315010570824,0.2959729653618699,0.5665880974480583,0.22051031790295594
00-0036613,Jaylen Waddle,WR,2024,0,0,0.0,0,0.0,4,12.0,0,58,83,744.0,2,91.6,149.6,0.15630885122410546,0.24583828775267538,0.4311339070382985,0.15344827586206897
00-0036620,D'Wayne Eskridge,WR,2022,0,0,0.0,0,0.0,2,10.0,0,7,13,58.0,0,6.800000000000001,13.8,0.05416666666666667,0.031231925968768073,0.10623554077501446,0.015474919957310566
00-0036620,D'Wayne Eskridge,WR,2023,0,0,0.0,0,0.0,2,5.0,0,0,1,0.0,0,0.5,0.5,0.009615384615384616,0.01893095768374165,0.029567843070070245,0.0
00-0036620,Dee Eskridge,WR,2024,0,0,0.0,0,0.0,0,0.0,0,3,3,44.0,0,4.4,7.4,0.03125,0.02737226277372263,0.0687728102189781,0.034108527131782945
00-0036626,Dyami Brown,WR,2022,0,0,0.0,0,0.0,1,15.0,0,5,14,143.0,2,27.8,32.800000000000004,0.06635071090047394,0.20418552036199095,0.26287448264030366,0.177
00-0036626,Dyami Brown,WR,2023,1,1,4.0,0,0.0,1,0.0,0,12,23,168.0,1,22.96,34.96,0.046,0.10203005536514632,0.15062404429211707,0.04852994758821716
00-0036626,Dyami Brown,WR,2024,0,1,0.0,0,0.0,3,26.0,0,30,40,308.0,1,37.4,67.4,0.08602150537634409,0.08116343490304709,0.19396300598695382,0.06296834378345313
00-0036628,John Bates,TE,2022,0,0,0.0,0,0.0,0,0.0,0,14,22,108.0,1,16.8,30.8,0.06896551724137931,0.04581993569131833,0.14010422441512363,0.05848470734358019
00-0036628,John Bates,TE,2023,0,0,0.0,0,0.0,0,0.0,0,19,28,151.0,0,15.100000000000001,34.1,0.05204460966542751,0.04409171075837742,0.1133402831048432,0.021442771939789832
00-0036628,John Bates,TE,2024,0,0,0.0,0,0.0,0,0.0,0,8,13,84.0,0,6.4,14.4,0.039634146341463415,0.025819672131147543,0.08010695721711315,0.01791044776119403
00-0036630,Tylan Wallace,WR,2022,0,0,0.0,0,0.0,0,0.0,0,4,7,33.0,0,3.3000000000000003,7.3,0.041916167664670656,0.05773955773955774,0.10906589768865219,0.013738551207327226
00-0036630,Tylan Wallace,WR,2023,0,0,0.0,0,0.0,0,0.0,0,1,2,11.0,0,7.1,8.1,0.028169014084507043,0.03212290502793296,0.06795184514910693,0.011904761904761904
00-0036630,Tylan Wallace,WR,2024,0,0,0.0,0,0.0,0,0.0,0,11,12,193.0,1,25.3,36.300000000000004,0.05,0.032830523513753325,0.10126441881100268,0.07221445221445222
00-0036635,Ihmir Smith-Marsette,WR,2022,0,0,0.0,0,0.0,1,-1.0,0,1,4,15.0,0,-0.6,0.4,0.05714285714285714,0.042042042042042045,0.11934791934791936,0.013111888111888112
00-0036635,Ihmir Smith-Marsette,WR,2023,0,0,0.0,0,0.0,8,74.0,1,8,10,51.0,0,24.500000000000004,32.5,0.046511627906976744,0.0047872340425531915,0.07359722909450767,0.021232306411323898
00-0036635,Ihmir Smith-Marsette,WR,2024,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,6.0,6.0,0.0,0.0,0.0,0.0
00-0036637,Noah Gray,TE,2022,0,0,0.0,0,0.0,1,1.0,1,28,34,299.0,1,42.0,70.0,0.05222734254992319,0.03607809847198642,0.10720349260247392,0.04067131242740999
00-0036637,Noah Gray,TE,2023,0,0,0.0,0,0.0,1,1.0,0,28,41,305.0,2,42.6,70.6,0.06925675675675676,0.07086614173228346,0.1605780485209619,0.07412361291252342
00-0036637,Noah Gray,TE,2024,0,0,0.0,0,0.0,1,-4.0,0,40,49,437.0,5,73.3,113.3,0.08521739130434783,0.08346839546191248,0.19460080332605173,0.16026422764227644
